Age,Experience,Education Level,Hours Per Week,City Index,Salary
29.0,32.0,4.0,51.0,63.0,100340.47344831377
42.0,9.0,3.0,22.0,77.0,68151.60437743948
53.0,6.0,2.0,41.0,59.0,80725.05174511968
,36.0,4.0,42.0,87.0,138780.1046818765
53.0,31.0,3.0,23.0,67.0,100812.47739073633
58.0,21.0,4.0,32.0,99.0,94920.08421005639
29.0,15.0,1.0,51.0,39.0,59655.73802330626
39.0,23.0,3.0,48.0,50.0,92135.69680263699
20.0,13.0,1.0,59.0,85.0,69071.42769123318
32.0,10.0,3.0,59.0,71.0,87207.99061274364
20.0,18.0,2.0,29.0,26.0,61107.64010597248
24.0,22.0,4.0,32.0,23.0,93471.14318409436
35.0,33.0,2.0,36.0,96.0,85065.98481358221
34.0,39.0,1.0,57.0,63.0,119503.43958758273
47.0,12.0,4.0,21.0,66.0,73312.41463185276
50.0,,2.0,36.0,39.0,96614.76143525387
42.0,27.0,3.0,45.0,66.0,105231.89788931912
36.0,,3.0,57.0,46.0,108594.26633744113
53.0,15.0,2.0,56.0,15.0,121591.78933729486
32.0,27.0,4.0,24.0,16.0,115757.72735919134
33.0,3.0,1.0,,90.0,67058.09867471328
30.0,27.0,3.0,28.0,72.0,103121.52078170507
47.0,11.0,1.0,47.0,16.0,40068.652185466206
51.0,15.0,4.0,41.0,85.0,111675.87760565744
54.0,35.0,4.0,48.0,39.0,122278.45004650755
50.0,19.0,3.0,54.0,11.0,93702.63265608865
36.0,25.0,1.0,39.0,88.0,96287.74524131631
28.0,25.0,4.0,24.0,36.0,110117.7386576421
29.0,21.0,1.0,58.0,18.0,81354.41223995626
27.0,8.0,3.0,51.0,23.0,88902.43061742626
40.0,4.0,3.0,58.0,77.0,96330.86812230051
32.0,16.0,4.0,29.0,49.0,98623.46614803323
24.0,33.0,4.0,59.0,42.0,111010.9101914399
25.0,1.0,1.0,36.0,44.0,67649.761424868
49.0,6.0,4.0,56.0,1.0,107933.5859543395
50.0,35.0,3.0,34.0,7.0,118559.63911523177
36.0,12.0,4.0,28.0,48.0,70153.99268591937
30.0,19.0,2.0,51.0,85.0,98000.25721318633
39.0,29.0,3.0,42.0,16.0,109212.36857787785
28.0,29.0,1.0,30.0,48.0,107461.70285567355
21.0,10.0,4.0,32.0,78.0,86892.292693947
56.0,30.0,4.0,37.0,43.0,101859.89562901971
20.0,2.0,3.0,28.0,51.0,52077.527783145866
23.0,1.0,3.0,24.0,66.0,60381.08389513069
55.0,2.0,1.0,41.0,31.0,83319.18354628442
44.0,14.0,3.0,51.0,39.0,92169.3473004877
22.0,16.0,1.0,21.0,9.0,73703.18279859536
28.0,6.0,4.0,40.0,41.0,103434.35673888834
41.0,4.0,1.0,47.0,63.0,84744.03701018979
42.0,33.0,1.0,,14.0,85563.81669557985
31.0,32.0,1.0,43.0,58.0,113614.945004395
29.0,15.0,4.0,33.0,74.0,66721.28453981294
53.0,36.0,2.0,56.0,88.0,114093.17412850635
29.0,2.0,2.0,46.0,97.0,76319.62596090802
49.0,20.0,1.0,43.0,98.0,100846.72868957683
41.0,7.0,3.0,25.0,84.0,82715.1751436826
25.0,21.0,2.0,45.0,64.0,86331.59701795485
21.0,4.0,4.0,34.0,28.0,78316.55888424878
49.0,16.0,1.0,48.0,4.0,120998.73480114929
21.0,36.0,2.0,55.0,34.0,108239.60671972396
51.0,13.0,4.0,29.0,4.0,97756.1353792133
35.0,38.0,,47.0,70.0,72082.57360051718
31.0,27.0,2.0,28.0,58.0,80189.64652767978
20.0,30.0,1.0,40.0,86.0,100781.52066946687
27.0,16.0,2.0,29.0,4.0,57582.16214717914
32.0,34.0,2.0,23.0,50.0,106840.98250500877
34.0,39.0,3.0,23.0,5.0,97723.11968373397
27.0,21.0,2.0,25.0,75.0,70492.23035066787
29.0,28.0,3.0,45.0,45.0,91067.4561955766
24.0,9.0,4.0,59.0,35.0,113713.08287216543
38.0,17.0,2.0,35.0,83.0,89001.26882235418
,34.0,1.0,27.0,75.0,80743.45433373612
30.0,15.0,3.0,47.0,75.0,101030.09778462161
39.0,6.0,2.0,35.0,27.0,85446.07516137807
39.0,29.0,3.0,57.0,2.0,99680.37848796039
,18.0,1.0,20.0,54.0,91387.60437642987
37.0,22.0,1.0,38.0,72.0,99701.24453397354
29.0,7.0,1.0,36.0,98.0,81969.97951020098
53.0,16.0,4.0,47.0,84.0,85293.71950141413
45.0,20.0,4.0,31.0,87.0,78514.22160836267
49.0,25.0,1.0,25.0,79.0,59606.990136985565
28.0,27.0,4.0,26.0,48.0,92367.28041278679
50.0,38.0,4.0,27.0,77.0,107882.83562445547
23.0,32.0,4.0,22.0,95.0,102103.45870823493
25.0,,4.0,40.0,49.0,116291.9471887269
33.0,18.0,4.0,27.0,78.0,119394.82823815147
23.0,28.0,4.0,47.0,1.0,102306.3424015264
45.0,19.0,1.0,49.0,91.0,83068.38825115489
58.0,19.0,4.0,51.0,33.0,71936.12241575638
36.0,9.0,4.0,30.0,35.0,118419.57196807061
38.0,11.0,,39.0,54.0,64061.38898957333
25.0,32.0,3.0,35.0,56.0,93397.17943265966
48.0,24.0,4.0,44.0,15.0,113235.83070305247
30.0,24.0,2.0,28.0,69.0,93292.88657327261
35.0,3.0,2.0,58.0,4.0,99247.79405448606
49.0,3.0,4.0,59.0,84.0,95600.20483591262
44.0,8.0,1.0,59.0,64.0,73580.73923143209
59.0,14.0,1.0,22.0,22.0,89061.25803266537
30.0,25.0,3.0,35.0,24.0,114419.6191880256
26.0,14.0,1.0,31.0,47.0,65297.61857926793
45.0,25.0,1.0,34.0,75.0,101245.44079246359
41.0,27.0,1.0,23.0,6.0,83266.08255952384
44.0,6.0,4.0,42.0,27.0,82847.83138621745
38.0,31.0,4.0,46.0,10.0,112343.99924543357
50.0,11.0,2.0,58.0,39.0,76888.28691488871
45.0,,3.0,56.0,74.0,103681.13278260981
55.0,31.0,2.0,32.0,90.0,112170.81272373037
42.0,8.0,1.0,56.0,37.0,51265.916419748755
32.0,13.0,1.0,59.0,54.0,63875.59581811218
44.0,,2.0,40.0,97.0,90121.00974665738
21.0,32.0,2.0,48.0,51.0,100506.50811261268
21.0,31.0,4.0,48.0,60.0,125472.68978034175
35.0,18.0,4.0,30.0,72.0,99368.98417185186
28.0,,3.0,47.0,51.0,83394.43011434522
47.0,15.0,4.0,29.0,62.0,91742.51628916379
32.0,11.0,1.0,24.0,49.0,78818.21701633825
54.0,9.0,1.0,44.0,51.0,76310.5948779998
32.0,1.0,2.0,52.0,28.0,64375.88739558826
50.0,17.0,3.0,36.0,36.0,85090.89519819697
40.0,12.0,4.0,52.0,25.0,83998.72266358868
51.0,28.0,3.0,44.0,36.0,81922.0437759823
53.0,23.0,1.0,52.0,77.0,66458.90652728397
27.0,37.0,1.0,28.0,60.0,103450.31434141553
21.0,11.0,4.0,46.0,7.0,77128.12451706645
57.0,28.0,4.0,44.0,65.0,115433.97641178088
51.0,21.0,4.0,23.0,73.0,86673.98768822705
59.0,35.0,2.0,28.0,92.0,80902.77119927577
47.0,0.0,1.0,34.0,36.0,55680.84547163178
56.0,39.0,2.0,35.0,94.0,137415.6245862708
20.0,33.0,1.0,35.0,73.0,93565.83831225455
29.0,33.0,4.0,32.0,30.0,119088.00002498347
23.0,32.0,1.0,33.0,99.0,96132.05714886115
54.0,3.0,1.0,41.0,47.0,45122.02945750308
29.0,37.0,3.0,40.0,91.0,131734.44869034755
30.0,29.0,1.0,28.0,29.0,85882.67285264097
33.0,19.0,1.0,23.0,5.0,58942.31152921958
57.0,25.0,3.0,29.0,65.0,88116.49737334998
31.0,14.0,4.0,54.0,69.0,91706.33857538702
36.0,6.0,3.0,28.0,63.0,87842.19285251838
35.0,6.0,4.0,35.0,93.0,72788.5522908458
54.0,28.0,4.0,37.0,56.0,144705.18399975897
21.0,22.0,4.0,29.0,17.0,83742.4652623709
30.0,33.0,1.0,40.0,51.0,105179.92443346544
22.0,19.0,3.0,34.0,37.0,61190.40887882582
48.0,,3.0,34.0,88.0,83944.52000611051
37.0,32.0,3.0,30.0,91.0,108508.51418983172
39.0,16.0,3.0,59.0,9.0,76006.25119266071
33.0,19.0,2.0,56.0,38.0,112685.68221562504
53.0,12.0,1.0,39.0,53.0,81317.14976776257
50.0,23.0,2.0,53.0,13.0,88835.3930273036
59.0,36.0,1.0,41.0,90.0,105555.16252441963
37.0,6.0,3.0,37.0,53.0,69500.28757094825
49.0,7.0,2.0,35.0,75.0,92770.69853611363
44.0,22.0,4.0,24.0,88.0,112029.47902733264
38.0,13.0,3.0,20.0,97.0,87600.85100661231
27.0,3.0,3.0,38.0,49.0,84775.38071246885
47.0,20.0,4.0,,70.0,73642.05684848172
27.0,9.0,3.0,40.0,35.0,104004.17660116698
50.0,21.0,1.0,32.0,16.0,80909.63268102048
22.0,29.0,3.0,43.0,13.0,117975.68474139152
22.0,29.0,1.0,42.0,11.0,103647.63335287046
41.0,15.0,1.0,42.0,87.0,93545.72151315807
36.0,10.0,3.0,30.0,2.0,65283.555746115686
55.0,21.0,4.0,21.0,94.0,81392.50986526132
36.0,28.0,1.0,25.0,19.0,121724.12153230855
33.0,24.0,2.0,30.0,45.0,67209.86889761465
28.0,13.0,1.0,34.0,46.0,58335.84469736938
49.0,13.0,4.0,28.0,47.0,89248.65994897239
40.0,1.0,3.0,31.0,49.0,72874.69590992914
31.0,12.0,4.0,55.0,79.0,84899.72884301288
56.0,2.0,4.0,47.0,42.0,90641.18307878908
51.0,29.0,3.0,42.0,33.0,115931.25156400751
30.0,17.0,2.0,46.0,41.0,85927.48550636802
39.0,35.0,2.0,43.0,69.0,99572.65210467405
54.0,20.0,1.0,33.0,86.0,81266.0671557728
30.0,18.0,1.0,54.0,91.0,76339.58812038373
27.0,15.0,2.0,,99.0,58726.445867167255
23.0,27.0,3.0,40.0,19.0,104513.86655511319
46.0,3.0,4.0,32.0,39.0,90887.53570622062
59.0,14.0,3.0,27.0,7.0,82091.09082514141
57.0,0.0,4.0,53.0,39.0,46623.82727141647
49.0,15.0,4.0,42.0,98.0,84824.27432017372
46.0,19.0,2.0,28.0,34.0,98185.83107801895
40.0,32.0,2.0,20.0,91.0,74426.27231194786
39.0,16.0,3.0,55.0,44.0,102438.2603315558
23.0,4.0,4.0,35.0,69.0,74318.75807445342
30.0,4.0,3.0,44.0,68.0,77518.3727398759
32.0,38.0,1.0,37.0,63.0,90111.50733824194
28.0,12.0,2.0,53.0,71.0,65566.2623557308
23.0,35.0,2.0,57.0,48.0,127913.69702405558
31.0,29.0,4.0,22.0,3.0,115637.58548857235
28.0,3.0,2.0,39.0,85.0,80470.8154425306
32.0,,3.0,38.0,34.0,108228.33223302869
45.0,20.0,4.0,32.0,9.0,103940.72308453746
57.0,20.0,4.0,36.0,61.0,111361.96883670351
32.0,5.0,1.0,33.0,20.0,56641.48881029378
58.0,23.0,3.0,49.0,40.0,118465.30330918568
47.0,30.0,4.0,41.0,12.0,127526.46589305994
38.0,18.0,2.0,48.0,28.0,93307.22951276909
43.0,37.0,2.0,21.0,48.0,96880.08178172426
38.0,11.0,4.0,,97.0,68047.0617202539
32.0,13.0,2.0,33.0,74.0,83029.86661306291
32.0,11.0,4.0,53.0,75.0,116873.72769502096
47.0,14.0,4.0,32.0,7.0,72987.44239973502
21.0,18.0,4.0,29.0,82.0,109071.12722788409
29.0,27.0,2.0,27.0,83.0,85328.41689140165
41.0,39.0,2.0,26.0,14.0,98408.53322777082
32.0,4.0,3.0,32.0,81.0,57768.11513105697
28.0,4.0,1.0,45.0,87.0,56712.60610149543
52.0,5.0,2.0,51.0,19.0,84901.7312834172
33.0,22.0,4.0,38.0,54.0,111166.91353135154
39.0,2.0,2.0,34.0,60.0,72337.87121614907
34.0,36.0,2.0,21.0,67.0,92687.80702860221
51.0,32.0,4.0,56.0,34.0,96646.64196651641
52.0,20.0,3.0,38.0,89.0,93526.3770021534
36.0,19.0,4.0,52.0,41.0,93925.68543675073
43.0,0.0,3.0,58.0,31.0,79767.72133656146
49.0,38.0,2.0,52.0,39.0,103581.43450269503
32.0,16.0,4.0,20.0,78.0,85565.02819971806
35.0,28.0,2.0,58.0,52.0,101984.41029168695
21.0,7.0,4.0,47.0,47.0,91682.88696965584
36.0,25.0,2.0,36.0,20.0,110558.81935146602
51.0,27.0,2.0,25.0,96.0,86945.17498887962
27.0,33.0,2.0,39.0,97.0,108982.41775578415
22.0,25.0,4.0,32.0,52.0,128454.33088548112
31.0,12.0,3.0,31.0,95.0,91781.14486341344
39.0,36.0,2.0,49.0,71.0,123263.76490347469
35.0,12.0,4.0,40.0,62.0,80690.58991096914
33.0,37.0,4.0,21.0,5.0,100394.66539477486
35.0,24.0,2.0,37.0,57.0,89009.38807422594
52.0,22.0,2.0,47.0,4.0,90605.90172179393
49.0,21.0,3.0,23.0,11.0,106662.36775673917
31.0,20.0,2.0,25.0,19.0,74054.74076227969
34.0,29.0,3.0,57.0,84.0,104070.5813470362
37.0,10.0,1.0,28.0,27.0,86722.37870519815
47.0,3.0,4.0,39.0,29.0,84033.15375098013
42.0,32.0,3.0,49.0,18.0,106637.74544543127
33.0,11.0,2.0,56.0,37.0,85777.46432200397
49.0,8.0,3.0,57.0,61.0,67486.71247733706
52.0,31.0,2.0,23.0,47.0,78443.7032863706
34.0,10.0,3.0,57.0,89.0,62576.79372549588
26.0,36.0,4.0,32.0,20.0,115500.22681054405
34.0,23.0,3.0,54.0,70.0,112582.82124764525
57.0,6.0,1.0,49.0,100.0,82283.79726905806
30.0,7.0,4.0,23.0,49.0,98754.41988847223
,32.0,3.0,44.0,15.0,127613.33328580813
50.0,24.0,1.0,50.0,18.0,91169.71076732245
44.0,0.0,1.0,31.0,38.0,60230.88423339677
43.0,2.0,3.0,34.0,89.0,95939.47042263689
38.0,39.0,4.0,45.0,84.0,107484.7720498437
21.0,27.0,3.0,29.0,22.0,80122.01069425128
41.0,32.0,4.0,31.0,76.0,103116.80821146347
39.0,0.0,4.0,41.0,60.0,71363.85035998677
52.0,37.0,3.0,59.0,97.0,114524.90118731532
27.0,26.0,1.0,40.0,93.0,76249.70463285322
44.0,37.0,4.0,54.0,66.0,123345.99717144998
,34.0,2.0,26.0,26.0,90663.31939414275
53.0,9.0,2.0,37.0,64.0,94823.0573953381
42.0,11.0,1.0,46.0,96.0,57281.5174484044
24.0,9.0,1.0,54.0,58.0,72707.90775921846
44.0,33.0,3.0,21.0,3.0,97176.28562633733
27.0,23.0,4.0,51.0,30.0,106663.34884005702
35.0,27.0,3.0,34.0,19.0,112700.5672424006
34.0,21.0,2.0,43.0,10.0,93593.16359583414
20.0,15.0,2.0,39.0,89.0,80871.13202473179
41.0,12.0,4.0,29.0,46.0,98168.82556647941
22.0,35.0,4.0,43.0,19.0,126245.37154124226
57.0,35.0,2.0,43.0,58.0,107637.99695056514
33.0,22.0,3.0,43.0,85.0,101413.87740959744
55.0,13.0,4.0,59.0,6.0,104499.5331944342
37.0,31.0,3.0,53.0,51.0,81941.09911226125
37.0,2.0,4.0,59.0,14.0,78537.92182815315
22.0,26.0,1.0,30.0,58.0,92643.50896812996
29.0,18.0,3.0,45.0,8.0,87625.88774338437
58.0,21.0,2.0,20.0,2.0,80677.79665542716
20.0,0.0,1.0,49.0,18.0,70423.523141999
46.0,4.0,3.0,37.0,86.0,82364.67461023145
46.0,32.0,4.0,45.0,57.0,118005.8903185633
30.0,18.0,2.0,28.0,94.0,71716.64807419541
24.0,35.0,4.0,28.0,100.0,89332.94959168727
26.0,5.0,3.0,,92.0,86065.80173528765
38.0,14.0,1.0,26.0,35.0,63063.76738767251
48.0,35.0,3.0,35.0,66.0,94827.11965591586
34.0,32.0,2.0,57.0,56.0,89873.72711881963
54.0,23.0,1.0,30.0,100.0,101265.4521200331
56.0,26.0,2.0,44.0,82.0,97980.40218129696
31.0,10.0,4.0,48.0,43.0,94737.85097576801
49.0,22.0,1.0,38.0,73.0,94943.26774841204
39.0,32.0,3.0,37.0,92.0,103764.4420437668
56.0,28.0,4.0,48.0,72.0,122790.32693998562
22.0,30.0,4.0,35.0,8.0,89047.95266030663
28.0,0.0,3.0,59.0,5.0,60515.8949136899
58.0,33.0,4.0,27.0,13.0,91288.45801500943
45.0,17.0,2.0,53.0,7.0,93925.027463555
21.0,17.0,3.0,25.0,21.0,94596.26544298034
42.0,5.0,4.0,49.0,93.0,77711.26944929746
42.0,39.0,1.0,53.0,37.0,101113.42476816838
40.0,0.0,3.0,40.0,45.0,92021.05901192848
35.0,29.0,3.0,31.0,52.0,89783.4570607036
28.0,3.0,,25.0,48.0,82431.49186879929
32.0,31.0,3.0,58.0,62.0,97314.26193470195
47.0,9.0,3.0,25.0,78.0,95439.61487410254
46.0,4.0,3.0,23.0,51.0,83026.39276409001
36.0,,3.0,28.0,4.0,57616.17860993119
57.0,4.0,3.0,24.0,86.0,69887.98455528081
55.0,10.0,3.0,29.0,56.0,49614.89813405619
20.0,34.0,2.0,27.0,75.0,112906.83371516244
37.0,26.0,4.0,42.0,34.0,135109.63426382153
28.0,3.0,2.0,23.0,45.0,34893.383199991746
32.0,9.0,4.0,56.0,16.0,68793.51963594428
59.0,38.0,,26.0,9.0,110709.80125354779
34.0,32.0,4.0,25.0,80.0,106723.1178456582
23.0,37.0,2.0,34.0,16.0,97637.32242292319
52.0,7.0,4.0,54.0,95.0,61735.699741232995
43.0,23.0,3.0,51.0,31.0,103051.70244962693
55.0,38.0,3.0,33.0,13.0,122912.70777920468
29.0,32.0,3.0,54.0,5.0,150504.78173131347
55.0,18.0,2.0,30.0,47.0,103609.31883205232
39.0,1.0,1.0,29.0,39.0,42319.260120881445
30.0,10.0,3.0,36.0,18.0,82021.62883257348
31.0,34.0,3.0,32.0,20.0,114281.16582173073
37.0,16.0,4.0,53.0,2.0,86276.07828715055
49.0,2.0,1.0,24.0,40.0,73500.18002314334
56.0,21.0,4.0,29.0,30.0,107350.66684905402
39.0,34.0,2.0,51.0,10.0,122760.39573603749
44.0,20.0,1.0,31.0,64.0,93233.64129901279
31.0,24.0,3.0,32.0,42.0,99677.15475161638
40.0,38.0,1.0,40.0,75.0,91431.02379486672
44.0,1.0,3.0,52.0,53.0,57003.82108260264
30.0,0.0,2.0,51.0,93.0,73485.24207230928
28.0,6.0,4.0,31.0,53.0,76142.48862434473
44.0,19.0,2.0,54.0,40.0,85192.04143490286
54.0,,2.0,55.0,16.0,92826.85736079053
51.0,35.0,3.0,57.0,48.0,131933.8602070879
33.0,20.0,4.0,47.0,61.0,80869.50075620045
20.0,34.0,2.0,32.0,92.0,97243.54091127218
36.0,35.0,1.0,31.0,81.0,89701.92244555149
44.0,7.0,2.0,41.0,38.0,79923.62963004007
27.0,3.0,3.0,21.0,44.0,38205.83466535758
24.0,15.0,1.0,48.0,15.0,57687.43022435829
,2.0,1.0,32.0,95.0,61637.576004423914
54.0,6.0,4.0,54.0,61.0,98591.72806457973
38.0,1.0,1.0,32.0,7.0,63529.36106180361
42.0,0.0,1.0,53.0,30.0,75672.60609586553
28.0,0.0,3.0,38.0,36.0,75559.6256653048
49.0,37.0,4.0,28.0,90.0,131744.3436061617
35.0,6.0,2.0,50.0,11.0,98288.3132324827
52.0,23.0,1.0,52.0,70.0,76993.0566925176
21.0,4.0,2.0,46.0,29.0,86454.68009681327
33.0,20.0,2.0,21.0,92.0,91821.79322700582
20.0,27.0,2.0,34.0,79.0,131370.02217625207
45.0,17.0,4.0,38.0,93.0,82632.47471478824
44.0,23.0,2.0,50.0,6.0,91248.96703452272
35.0,31.0,3.0,35.0,76.0,87515.89550026199
34.0,32.0,4.0,34.0,51.0,94205.95651846999
45.0,9.0,4.0,25.0,80.0,89783.4603246765
35.0,8.0,4.0,,38.0,87683.15130808667
33.0,32.0,4.0,46.0,73.0,119321.76640862267
48.0,32.0,1.0,57.0,22.0,106196.30591173598
43.0,6.0,1.0,38.0,97.0,65065.418707633835
34.0,,2.0,56.0,90.0,70561.91396952755
38.0,27.0,1.0,23.0,54.0,72038.01901292129
27.0,22.0,4.0,45.0,40.0,90482.68543573108
53.0,31.0,2.0,28.0,7.0,95747.97335163088
21.0,15.0,3.0,59.0,96.0,94755.44462763121
46.0,9.0,1.0,34.0,40.0,81461.81837382884
29.0,13.0,4.0,56.0,24.0,103332.9098968826
54.0,38.0,2.0,23.0,41.0,125956.151483486
42.0,35.0,1.0,45.0,51.0,84409.67861253646
27.0,33.0,4.0,37.0,39.0,106911.21884033896
47.0,23.0,2.0,54.0,83.0,80520.43165703342
42.0,17.0,1.0,48.0,43.0,100759.30604043105
,15.0,3.0,43.0,69.0,81062.89167705365
33.0,36.0,1.0,23.0,94.0,112925.41178666955
48.0,24.0,4.0,40.0,59.0,123791.7920058909
20.0,7.0,4.0,58.0,25.0,94801.55445191174
23.0,,3.0,26.0,94.0,97595.88241587544
51.0,19.0,3.0,42.0,25.0,92979.6771822687
52.0,,2.0,59.0,73.0,96043.40945750366
45.0,19.0,2.0,40.0,91.0,80439.22854257902
36.0,17.0,4.0,20.0,24.0,88788.7491442854
58.0,3.0,1.0,44.0,62.0,94165.67585718649
42.0,35.0,3.0,50.0,43.0,94372.1717755073
51.0,5.0,2.0,57.0,59.0,79469.13835663986
34.0,2.0,4.0,24.0,54.0,87469.58946281101
32.0,17.0,4.0,50.0,79.0,92734.36237986466
21.0,,4.0,20.0,26.0,119241.23556862368
38.0,17.0,3.0,49.0,54.0,69230.9728097484
43.0,22.0,3.0,37.0,61.0,114275.6471947277
43.0,34.0,3.0,27.0,94.0,121367.23067161636
30.0,5.0,1.0,45.0,75.0,67523.61150939527
41.0,25.0,3.0,59.0,93.0,88602.46202042398
34.0,20.0,4.0,34.0,79.0,108693.47221380362
29.0,23.0,3.0,38.0,44.0,78378.20800546906
46.0,14.0,1.0,29.0,9.0,59730.63901135598
28.0,26.0,1.0,43.0,42.0,88795.85763396975
47.0,31.0,4.0,35.0,29.0,130770.62350482024
20.0,11.0,2.0,50.0,79.0,90608.72783902977
36.0,4.0,3.0,35.0,81.0,66295.07245016072
50.0,6.0,3.0,35.0,80.0,52768.53087726746
29.0,21.0,1.0,47.0,58.0,86022.80620447721
56.0,26.0,1.0,39.0,86.0,92571.32678852396
48.0,14.0,,54.0,63.0,83708.29877616794
37.0,38.0,1.0,28.0,49.0,125695.87520347514
57.0,34.0,1.0,59.0,11.0,98821.09665587332
58.0,25.0,1.0,29.0,89.0,51568.19438736346
25.0,22.0,1.0,37.0,54.0,78292.90662735418
59.0,12.0,2.0,34.0,30.0,85619.66867821143
31.0,25.0,3.0,49.0,66.0,105603.45963127959
33.0,2.0,3.0,51.0,65.0,74549.82570647454
29.0,28.0,3.0,59.0,58.0,99666.72720890767
39.0,1.0,3.0,46.0,57.0,45205.656728026486
34.0,27.0,3.0,46.0,37.0,102486.561343323
50.0,22.0,4.0,38.0,54.0,94520.65835881556
26.0,35.0,4.0,29.0,73.0,114538.7482306519
29.0,5.0,1.0,25.0,69.0,72369.33911030437
29.0,10.0,4.0,43.0,24.0,107216.02558066961
58.0,37.0,3.0,28.0,63.0,93266.52348029197
47.0,33.0,1.0,46.0,91.0,77790.26768226427
49.0,16.0,3.0,26.0,94.0,77590.499033134
56.0,2.0,3.0,25.0,51.0,60966.10132415539
22.0,33.0,1.0,52.0,15.0,86018.85637925583
34.0,21.0,3.0,40.0,47.0,115673.59661302378
40.0,28.0,4.0,57.0,73.0,111626.23807307442
56.0,28.0,1.0,36.0,46.0,119785.90193942122
31.0,4.0,2.0,,30.0,73953.94365462856
23.0,9.0,2.0,56.0,79.0,62621.853264010584
28.0,9.0,2.0,30.0,20.0,62877.381237033456
58.0,8.0,3.0,47.0,57.0,97766.83020565937
47.0,20.0,3.0,24.0,49.0,72792.22394559215
42.0,12.0,3.0,31.0,56.0,91568.14966395817
59.0,9.0,3.0,22.0,56.0,73048.71206271008
41.0,37.0,1.0,57.0,25.0,89452.6164100286
43.0,10.0,2.0,21.0,9.0,94997.79598222335
45.0,3.0,4.0,45.0,22.0,73171.5094551997
49.0,30.0,1.0,21.0,77.0,76786.43463099448
,33.0,2.0,31.0,37.0,98016.60380670766
35.0,34.0,2.0,59.0,28.0,98176.43460737202
41.0,38.0,1.0,21.0,14.0,130424.78850899803
37.0,38.0,1.0,35.0,30.0,115905.3594006337
26.0,32.0,1.0,49.0,39.0,87939.61366317255
45.0,7.0,4.0,55.0,57.0,80869.94333112353
27.0,31.0,2.0,23.0,5.0,65308.27587398392
25.0,,4.0,30.0,12.0,110061.05476637167
49.0,7.0,4.0,43.0,35.0,74394.1098559179
58.0,13.0,4.0,37.0,41.0,91720.17073239901
42.0,33.0,4.0,46.0,63.0,82705.88857643654
51.0,,4.0,56.0,42.0,87798.65496016588
41.0,6.0,1.0,21.0,65.0,90680.06959350241
28.0,12.0,4.0,34.0,65.0,89612.11741848491
50.0,20.0,3.0,30.0,43.0,79379.76719424188
26.0,31.0,1.0,46.0,60.0,94892.99912635262
28.0,10.0,2.0,42.0,20.0,77436.2689572087
32.0,,2.0,54.0,98.0,116677.49711134436
22.0,10.0,1.0,49.0,98.0,69807.3710616897
54.0,1.0,4.0,43.0,63.0,61550.60045165714
52.0,33.0,1.0,38.0,24.0,95921.87261341157
40.0,16.0,2.0,48.0,92.0,88532.99856758949
50.0,13.0,2.0,32.0,75.0,87834.43949531234
,24.0,1.0,42.0,72.0,98736.4277534708
51.0,26.0,3.0,31.0,35.0,126532.89128264693
54.0,7.0,3.0,48.0,41.0,72665.04447491192
34.0,16.0,3.0,25.0,16.0,75701.75383732723
51.0,4.0,2.0,42.0,80.0,44587.95284268028
25.0,11.0,3.0,50.0,6.0,95924.80650073585
40.0,37.0,3.0,40.0,20.0,96690.28451841284
52.0,17.0,1.0,43.0,56.0,93976.4641987193
51.0,25.0,4.0,27.0,75.0,93025.47629621232
38.0,30.0,4.0,28.0,8.0,131489.3695764055
52.0,36.0,1.0,41.0,84.0,77697.39666529898
47.0,5.0,4.0,23.0,96.0,94943.88255029042
50.0,14.0,3.0,32.0,97.0,98957.63844219179
40.0,25.0,2.0,53.0,6.0,103498.64657696328
53.0,11.0,3.0,22.0,92.0,63641.044515186906
34.0,13.0,1.0,56.0,8.0,87167.26230462831
33.0,0.0,4.0,47.0,62.0,81303.12111195058
38.0,16.0,1.0,45.0,14.0,52546.15684381002
34.0,32.0,1.0,53.0,3.0,120974.09484601993
25.0,28.0,3.0,34.0,2.0,94615.82876124512
28.0,30.0,4.0,27.0,22.0,127618.26544036578
56.0,7.0,2.0,54.0,97.0,76785.07824847024
39.0,29.0,3.0,43.0,85.0,117334.89094948108
53.0,12.0,1.0,56.0,70.0,65307.12332389577
57.0,15.0,1.0,23.0,71.0,77816.52431492726
45.0,1.0,4.0,31.0,6.0,79359.12989691517
37.0,17.0,1.0,38.0,50.0,74745.9845891105
47.0,34.0,,34.0,44.0,82761.65779128
28.0,18.0,3.0,49.0,8.0,46797.98903740851
51.0,12.0,4.0,56.0,24.0,80513.60887259622
25.0,3.0,3.0,31.0,27.0,84707.636703636
33.0,18.0,2.0,38.0,53.0,64671.556766647554
47.0,24.0,1.0,53.0,51.0,71777.99540257071
43.0,37.0,3.0,26.0,28.0,85677.0578745294
32.0,30.0,3.0,47.0,59.0,107533.32174465834
31.0,35.0,4.0,47.0,69.0,100998.90122360113
38.0,3.0,1.0,48.0,83.0,85905.14465800204
40.0,38.0,3.0,56.0,73.0,125219.29560678912
46.0,6.0,1.0,39.0,25.0,71801.86095926445
38.0,15.0,2.0,30.0,44.0,85559.24499863779
43.0,4.0,1.0,58.0,47.0,59155.77891025447
45.0,22.0,1.0,42.0,13.0,73959.61061007885
47.0,35.0,3.0,39.0,53.0,118465.3981987302
37.0,31.0,4.0,39.0,53.0,122500.88035455563
